tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2026-903,Roland Garros,Clay,128,G,,20260524,28,220332.0,,,Eva Lys,R,165.0,GER,24.365,85.0,871.0,238075.0,,,Petra Marcinko,R,,CRO,20.471,53.0,1074.0,6-3 6-0,3,R128,,0.0,2.0,46.0,25.0,16.0,11.0,6.0,0.0,2.0,0.0,2.0,48.0,27.0,9.0,9,1.0,5.0,11.0
2026-903,Roland Garros,Clay,128,G,,20260524,29,210722.0,23.0,,Elise Mertens,R,179.0,BEL,30.519,23.0,1948.0,213583.0,,,Tatjana Maria,R,172.0,GER,38.796,79.0,913.0,7-5 6-0,3,R128,,3.0,2.0,55.0,39.0,28.0,6.0,6.0,5.0,8.0,2.0,2.0,54.0,35.0,15.0,6,2.0,3.0,10.0
2026-903,Roland Garros,Clay,128,G,,20260524,30,214981.0,2.0,,Elena Rybakina,R,184.0,KAZ,26.938,2.0,8056.0,220662.0,,,Veronika Erjavec,R,,SLO,26.402,100.0,775.0,6-2 6-2,3,R128,,2.0,1.0,56.0,25.0,21.0,16.0,8.0,4.0,4.0,0.0,1.0,53.0,23.0,12.0,16,4.0,1.0,5.0
2026-903,Roland Garros,Clay,128,G,,20260524,31,202494.0,7.0,,Elina Svitolina,R,174.0,UKR,31.699,10.0,4351.0,214388.0,,,Anna Bondar,R,,HUN,28.994,77.0,936.0,3-6 6-1 7-6(3),3,R128,,6.0,2.0,104.0,71.0,45.0,18.0,10.0,9.0,13.0,4.0,2.0,87.0,49.0,28.0,18,9.0,3.0,8.0
2026-903,Roland Garros,Clay,128,G,,20260524,32,215713.0,28.0,,Anastasia Potapova,R,175.0,RUS,25.153,27.0,1667.0,233741.0,,,Maya Joint,R,,AUS,20.107,76.0,936.0,6-1 6-2,3,R128,,1.0,5.0,52.0,23.0,16.0,13.0,5.0,3.0,5.0,0.0,4.0,46.0,29.0,10.0,4,1.0,3.0,10.0
2026-903,Roland Garros,Clay,128,G,,20260524,33,201709.0,,,Yulia Putintseva,R,163.0,KAZ,31.379,81.0,904.0,221883.0,,,Talia Gibson,R,,AUS,21.933,72.0,958.0,4-6 6-4 6-1,3,R128,,5.0,1.0,96.0,71.0,39.0,13.0,8.0,6.0,11.0,1.0,4.0,86.0,46.0,26.0,16,6.0,5.0,13.0
2026-903,Roland Garros,Clay,128,G,,20260524,34,269267.0,,,Kaitlin Quevedo,R,,USA,20.277,103.0,754.0,206417.0,,,Leolia Jeanjean,R,166.0,FRA,30.78,117.0,677.0,7-6(5) 7-6(2),3,R128,,6.0,2.0,76.0,46.0,35.0,16.0,10.0,1.0,3.0,3.0,5.0,79.0,54.0,38.0,10,10.0,0.0,2.0
2026-903,Roland Garros,Clay,128,G,,20260524,35,203530.0,,,Viktorija Golubic,R,169.0,SUI,33.605,51.0,1088.0,215910.0,,,Panna Udvardy,R,170.0,HUN,27.656,74.0,953.0,6-0 6-2,3,R128,,1.0,1.0,45.0,32.0,19.0,9.0,6.0,1.0,2.0,1.0,3.0,49.0,23.0,10.0,9,1.0,3.0,9.0
2026-903,Roland Garros,Clay,128,G,,20260524,36,216153.0,6.0,,Amanda Anisimova,R,180.0,USA,24.732,9.0,4353.0,330970.0,,,Tiantsoa Sarah Rakotomanga Rajaonah,,,FRA,,,,6-3 6-1,3,R128,,3.0,5.0,51.0,30.0,20.0,9.0,5.0,5.0,8.0,1.0,5.0,51.0,32.0,12.0,4,1.0,7.0,14.0
2026-903,Roland Garros,Clay,128,G,,20260524,37,215872.0,,,Kamilla Rakhimova,R,170.0,RUS,24.74,82.0,894.0,211713.0,,,Jaqueline Cristian,R,180.0,ROU,27.97,39.0,1256.0,6-3 4-6 6-4,3,R128,,0.0,10.0,111.0,65.0,40.0,18.0,9.0,10.0,16.0,7.0,7.0,95.0,58.0,35.0,12,7.0,3.0,10.0
2026-903,Roland Garros,Clay,128,G,,20260524,38,211533.0,29.0,,Jelena Ostapenko,R,177.0,LAT,28.962,29.0,1592.0,230870.0,,,Ella Seidel,R,,GER,21.274,102.0,767.0,6-4 6-4,3,R128,,4.0,7.0,70.0,33.0,26.0,18.0,8.0,2.0,4.0,2.0,5.0,71.0,42.0,30.0,9,6.0,3.0,7.0
2026-903,Roland Garros,Clay,128,G,,20260524,39,211107.0,,,Katie Boulter,R,180.0,GBR,29.813,69.0,987.0,259857.0,,,Akasha Urhobo,R,,USA,19.346,179.0,434.0,6-4 4-6 6-4,3,R128,,1.0,7.0,87.0,55.0,39.0,12.0,10.0,5.0,10.0,6.0,4.0,110.0,69.0,43.0,16,9.0,11.0,17.0
2026-903,Roland Garros,Clay,128,G,,20260524,40,215785.0,,,Camila Osorio,R,162.0,COL,24.422,56.0,1048.0,206420.0,14.0,,Ekaterina Alexandrova,R,175.0,RUS,31.524,19.0,2301.0,6-2 6-4,3,R128,,3.0,7.0,74.0,41.0,25.0,16.0,6.0,11.0,14.0,1.0,6.0,61.0,26.0,17.0,11,3.0,1.0,7.0
2026-903,Roland Garros,Clay,128,G,,20260524,41,220520.0,,,Mccartney Kessler,R,,USA,26.881,47.0,1125.0,215250.0,,,Hanyu Guo,R,,CHN,28.02,168.0,454.0,4-6 7-6(1) 7-5,3,R128,,1.0,3.0,119.0,71.0,46.0,22.0,11.0,15.0,21.0,0.0,8.0,121.0,81.0,45.0,18,11.0,15.0,21.0
2026-903,Roland Garros,Clay,128,G,,20260524,42,223670.0,25.0,,Diana Shnaider,L,,RUS,22.144,18.0,2458.0,213887.0,,,Renata Zarazua,R,,MEX,28.649,83.0,894.0,6-4 6-1,3,R128,,0.0,1.0,63.0,42.0,23.0,13.0,6.0,6.0,9.0,1.0,2.0,54.0,43.0,18.0,4,2.0,3.0,9.0
2026-903,Roland Garros,Clay,128,G,,20260524,43,219917.0,,,Alycia Parks,R,185.0,USA,25.397,68.0,989.0,220367.0,24.0,,Leylah Fernandez,L,168.0,CAN,23.716,34.0,1344.0,6-4 6-4,3,R128,,6.0,6.0,59.0,29.0,19.0,18.0,8.0,6.0,8.0,1.0,7.0,75.0,53.0,33.0,8,6.0,5.0,9.0
2026-903,Roland Garros,Clay,128,G,,20260524,44,214096.0,10.0,,Karolina Muchova,R,178.0,CZE,29.758,6.0,5168.0,220435.0,,,Anastasia Zakharova,R,170.0,RUS,24.348,101.0,768.0,7-5 6-2,3,R128,,2.0,7.0,56.0,34.0,26.0,9.0,8.0,3.0,5.0,0.0,6.0,61.0,39.0,22.0,8,5.0,5.0,10.0
2026-903,Roland Garros,Clay,128,G,,20260524,45,202499.0,,,Donna Vekic,R,179.0,CRO,29.909,35.0,1326.0,227490.0,,,Alice Tubello,,,FRA,,204.0,382.0,6-3 6-2,3,R128,,2.0,3.0,53.0,30.0,22.0,14.0,8.0,4.0,5.0,0.0,3.0,54.0,37.0,20.0,6,4.0,7.0,11.0
2026-903,Roland Garros,Clay,128,G,,20260524,46,215613.0,,,Emma Navarro,R,,USA,25.022,26.0,1674.0,222145.0,,,Janice Tjen,R,,INA,24.055,37.0,1282.0,6-4 6-3,3,R128,,5.0,3.0,75.0,43.0,28.0,17.0,8.0,6.0,8.0,4.0,4.0,62.0,38.0,22.0,11,5.0,5.0,9.0
2026-903,Roland Garros,Clay,128,G,,20260524,47,260300.0,17.0,,Iva Jovic,R,,USA,18.47,16.0,2636.0,223253.0,,,Alexandra Eala,L,173.0,PHI,21.008,28.0,1666.0,6-4 6-2,3,R128,,3.0,4.0,63.0,33.0,23.0,14.0,6.0,6.0,9.0,2.0,2.0,62.0,42.0,21.0,6,3.0,3.0,9.0
2026-903,Roland Garros,Clay,128,G,,20260524,48,214906.0,,,Claire Liu,R,170.0,USA,26.002,113.0,692.0,220416.0,,,Moyuka Uchijima,R,171.0,JPN,24.789,107.0,713.0,3-6 6-0 4-1,3,R128,,1.0,2.0,74.0,51.0,28.0,11.0,6.0,4.0,8.0,3.0,7.0,72.0,37.0,19.0,11,3.0,6.0,13.0
2026-903,Roland Garros,Clay,128,G,,20260524,49,214544.0,1.0,,Aryna Sabalenka,R,182.0,BLR,28.058,1.0,8550.0,222601.0,,,Jessica Bouzas Maneiro,R,,ESP,23.669,59.0,1014.0,6-4 6-2,3,R128,,0.0,0.0,52.0,34.0,23.0,8.0,6.0,2.0,5.0,1.0,5.0,60.0,31.0,19.0,10,3.0,3.0,9.0
2026-903,Roland Garros,Clay,128,G,,20260524,50,206289.0,,,Maria Sakkari,R,172.0,GRE,30.837,33.0,1355.0,222328.0,12.0,,Linda Noskova,R,,CZE,21.52,7.0,5016.0,7-5 7-6(3),3,R128,,7.0,3.0,81.0,48.0,35.0,18.0,9.0,6.0,9.0,5.0,9.0,78.0,45.0,31.0,12,8.0,4.0,8.0
2026-903,Roland Garros,Clay,128,G,,20260524,51,215983.0,30.0,,Ann Li,R,170.0,USA,25.914,31.0,1541.0,201533.0,,,Shuai Zhang,R,177.0,CHN,37.342,57.0,1020.0,6-4 6-2,3,R128,,3.0,0.0,45.0,32.0,24.0,9.0,8.0,0.0,1.0,1.0,3.0,67.0,50.0,28.0,7,5.0,5.0,9.0
2026-903,Roland Garros,Clay,128,G,,20260524,52,318711.0,,,Mayar Sherif Ahmed Abdelaziz,,,EGY,,,,213646.0,,,Dalma Galfi,R,178.0,HUN,27.784,156.0,500.0,7-5 6-4,3,R128,,2.0,2.0,65.0,51.0,36.0,10.0,10.0,3.0,4.0,6.0,3.0,82.0,52.0,31.0,15,8.0,6.0,9.0
2026-903,Roland Garros,Clay,128,G,,20260524,53,211768.0,16.0,,Naomi Osaka,R,180.0,JPN,28.608,13.0,3086.0,201696.0,,,Laura Siegemund,R,168.0,GER,38.227,88.0,852.0,6-3 7-6(3),3,R128,,4.0,2.0,73.0,40.0,30.0,19.0,10.0,4.0,5.0,0.0,4.0,77.0,50.0,32.0,12,8.0,5.0,7.0
2026-903,Roland Garros,Clay,128,G,,20260524,54,221103.0,4.0,,Coco Gauff,R,175.0,USA,22.202,4.0,5649.0,203501.0,,,Taylor Townsend,L,170.0,USA,30.109,105.0,748.0,6-4 6-0,3,R128,,1.0,5.0,62.0,38.0,25.0,12.0,6.0,7.0,9.0,1.0,2.0,49.0,25.0,10.0,10,2.0,6.0,12.0
2026-903,Roland Garros,Clay,128,G,,20260524,55,221039.0,,,Elsa Jacquemot,R,177.0,FRA,23.064,98.0,785.0,222258.0,,,Linda Fruhvirtova,R,,CZE,21.068,176.0,437.0,6-4 6-3,3,R128,,1.0,4.0,61.0,35.0,23.0,12.0,6.0,4.0,7.0,2.0,8.0,72.0,43.0,26.0,7,4.0,4.0,10.0
2026-903,Roland Garros,Clay,128,G,,20260524,56,222045.0,,,Antonia Ruzic,R,,CRO,23.346,55.0,1062.0,221909.0,,,Ashlyn Krueger,R,185.0,USA,22.051,67.0,997.0,3-6 6-2 6-2,3,R128,,0.0,3.0,93.0,59.0,38.0,18.0,10.0,6.0,9.0,3.0,7.0,83.0,52.0,34.0,11,7.0,9.0,14.0
2026-903,Roland Garros,Clay,128,G,,20260524,57,252499.0,,,Alina Korneeva,,,RUS,18.924,89.0,849.0,220714.0,,,Elisabetta Cocciaretto,R,,ITA,25.331,71.0,967.0,6-3 6-3,3,R128,,2.0,4.0,56.0,37.0,28.0,9.0,8.0,2.0,3.0,1.0,6.0,66.0,41.0,27.0,7,5.0,1.0,5.0
2026-903,Roland Garros,Clay,128,G,,20260524,58,220348.0,,,Diane Parry,R,170.0,FRA,23.732,60.0,1011.0,211843.0,,,Anhelina Kalinina,R,179.0,UKR,29.296,54.0,1072.0,0-6 6-2 6-4,3,R128,,2.0,4.0,90.0,50.0,34.0,15.0,7.0,5.0,10.0,0.0,3.0,76.0,40.0,26.0,16,7.0,6.0,11.0
2026-903,Roland Garros,Clay,128,G,,20260524,59,214939.0,22.0,,Anna Kalinskaya,R,175.0,RUS,27.48,20.0,2007.0,222391.0,,,Lois Boisson,R,,FRA,23.029,292.0,238.0,6-2 6-2,3,R128,,3.0,2.0,63.0,42.0,26.0,11.0,6.0,6.0,8.0,1.0,2.0,40.0,23.0,12.0,4,2.0,3.0,9.0
2026-903,Roland Garros,Clay,128,G,,20260524,60,211701.0,,,Katerina Siniakova,R,174.0,CZE,30.043,36.0,1285.0,215899.0,,,Simona Waltert,R,,SUI,25.449,90.0,846.0,6-4 7-6(4),3,R128,,2.0,9.0,99.0,55.0,41.0,19.0,9.0,10.0,12.0,3.0,4.0,74.0,40.0,25.0,19,8.0,2.0,5.0
2026-903,Roland Garros,Clay,128,G,,20260524,61,220716.0,,,Oleksandra Oliynykova,R,170.0,CRO,25.391,44.0,1171.0,239389.0,,,Elena Pridankina,R,,RUS,20.737,185.0,425.0,6-1 6-2,3,R128,,2.0,5.0,61.0,45.0,29.0,3.0,4.0,9.0,12.0,0.0,1.0,73.0,44.0,14.0,14,0.0,8.0,16.0
2026-903,Roland Garros,Clay,128,G,,20260524,62,201619.0,19.0,,Madison Keys,R,178.0,USA,31.27,22.0,1964.0,243420.0,,,Hanne Vandewinkel,,,BEL,22.013,91.0,833.0,6-3 6-0,3,R128,,1.0,1.0,55.0,40.0,31.0,8.0,8.0,7.0,7.0,1.0,2.0,47.0,33.0,17.0,4,3.0,3.0,7.0
2026-903,Roland Garros,Clay,128,G,,20260524,63,239475.0,9.0,,Victoria Mboko,R,,CAN,19.749,12.0,3520.0,223360.0,,,Nikola Bartunkova,R,,CZE,20.247,41.0,1231.0,6-1 6-2,3,R128,,3.0,2.0,47.0,28.0,18.0,11.0,6.0,1.0,2.0,0.0,4.0,52.0,25.0,9.0,12,2.0,4.0,10.0
2026-903,Roland Garros,Clay,128,G,,20260524,64,214040.0,,,Kimberly Birrell,R,170.0,AUS,28.074,66.0,999.0,202468.0,5.0,,Jessica Pegula,R,170.0,USA,32.25,3.0,6300.0,1-6 6-3 6-3,3,R128,,1.0,0.0,79.0,54.0,31.0,10.0,7.0,7.0,12.0,7.0,2.0,77.0,44.0,29.0,13,7.0,6.0,12.0
2026-903,Roland Garros,Clay,128,G,,20260524,65,202505.0,11.0,,Belinda Bencic,R,175.0,SUI,29.213,14.0,2845.0,216083.0,,,Caty McNally,R,183.0,USA,24.515,73.0,954.0,6-4 6-0,3,R64,,3.0,3.0,50.0,31.0,22.0,10.0,6.0,2.0,4.0,1.0,6.0,42.0,23.0,10.0,4,2.0,1.0,7.0
2026-903,Roland Garros,Clay,128,G,,20260524,66,211337.0,,,Tamara Korpatsch,R,170.0,GER,31.042,46.0,1134.0,216133.0,32.0,,Xinyu Wang,R,182.0,CHN,24.666,42.0,1193.0,6-2 2-6 6-3,3,R64,,1.0,3.0,106.0,67.0,42.0,18.0,9.0,11.0,15.0,2.0,0.0,80.0,50.0,25.0,17,7.0,3.0,8.0
2026-903,Roland Garros,Clay,128,G,,20260524,67,216347.0,3.0,,Iga Swiatek,R,176.0,POL,24.989,8.0,4539.0,239383.0,,,Sara Bejlek,L,,CZE,20.318,38.0,1269.0,6-2 6-3,3,R64,,0.0,6.0,63.0,38.0,27.0,7.0,5.0,1.0,5.0,0.0,4.0,50.0,33.0,14.0,5,1.0,4.0,11.0
2026-903,Roland Garros,Clay,128,G,,20260524,68,220548.0,,,Peyton Stearns,R,20011008.0,USA,24.633,58.0,1017.0,220750.0,,,Daria Snigur,R,,UKR,24.168,43.0,1172.0,6-4 6-0,3,R64,,5.0,1.0,68.0,47.0,30.0,10.0,6.0,3.0,5.0,0.0,5.0,46.0,26.0,15.0,5,2.0,5.0,11.0
2026-903,Roland Garros,Clay,128,G,,20260524,69,202663.0,,,Magda Linette,R,171.0,POL,34.287,65.0,1001.0,211533.0,29.0,,Jelena Ostapenko,R,177.0,LAT,28.967,29.0,1592.0,6-2 2-6 6-2,3,R64,,6.0,4.0,70.0,40.0,31.0,15.0,10.0,5.0,7.0,4.0,9.0,80.0,45.0,33.0,13,8.0,7.0,11.0
2026-903,Roland Garros,Clay,128,G,,20260524,70,203530.0,,,Viktorija Golubic,R,169.0,SUI,33.611,51.0,1088.0,219917.0,,,Alycia Parks,R,185.0,USA,25.402,68.0,989.0,6-2 6-2,3,R64,,0.0,3.0,39.0,22.0,18.0,7.0,6.0,0.0,2.0,4.0,11.0,51.0,23.0,15.0,7,2.0,6.0,12.0
2026-903,Roland Garros,Clay,128,G,,20260524,71,202494.0,7.0,,Elina Svitolina,R,174.0,UKR,31.705,10.0,4351.0,269267.0,,,Kaitlin Quevedo,R,,USA,20.282,103.0,754.0,6-0 6-4,3,R64,,4.0,3.0,61.0,38.0,27.0,11.0,7.0,3.0,4.0,0.0,1.0,54.0,31.0,17.0,10,3.0,2.0,7.0
2026-903,Roland Garros,Clay,128,G,,20260524,72,213631.0,27.0,,Marie Bouzkova,R,180.0,CZE,27.85,24.0,1829.0,215936.0,,,Francesca Jones,R,,GBR,25.684,110.0,703.0,6-0 7-6(3),3,R64,,1.0,5.0,60.0,36.0,26.0,11.0,6.0,2.0,5.0,1.0,3.0,56.0,34.0,19.0,5,3.0,4.0,10.0
2026-903,Roland Garros,Clay,128,G,,20260524,73,216146.0,15.0,,Marta Kostyuk,R,175.0,UKR,23.913,11.0,3925.0,220465.0,,,Katie Volynets,R,163.0,USA,24.403,93.0,814.0,6-7(4) 6-3 6-3,3,R64,,8.0,7.0,105.0,59.0,44.0,22.0,12.0,5.0,8.0,1.0,0.0,115.0,88.0,50.0,14,9.0,12.0,18.0
2026-903,Roland Garros,Clay,128,G,,20260524,74,263857.0,,,Yuliia Starodubtseva,R,,UKR,26.273,62.0,1008.0,214981.0,2.0,,Elena Rybakina,R,184.0,KAZ,26.944,2.0,8056.0,3-6 6-1 7-6(4),3,R64,,1.0,4.0,87.0,54.0,37.0,18.0,10.0,4.0,8.0,4.0,4.0,103.0,55.0,37.0,19,9.0,6.0,11.0
